date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:47	4151/4151	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Aug%202020%2020:29:38%20GMT	https://labartisan.net/demo/kitton/assets/js/progress.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/progress.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:48	78129/78129	---M--	200	added ('OK')	application/javascript	date:Sun,%2010%20Oct%202021%2001:44:24%20GMT	https://labartisan.net/demo/kitton/assets/js/bootstrap.bundle.min.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/bootstrap.bundle.min.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:48	34706/34706	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Aug%202020%2007:22:26%20GMT	https://labartisan.net/demo/kitton/assets/js/isotope.pkgd.min.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/isotope.pkgd.min.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:49	25728/25728	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20Dec%202019%2011:34:06%20GMT	https://labartisan.net/demo/kitton/assets/js/magnific-popup.min.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/magnific-popup.min.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:49	8416/8416	---M--	200	added ('OK')	application/javascript	date:Thu,%2019%20Dec%202019%2007:05:04%20GMT	https://labartisan.net/demo/kitton/assets/js/wow.min.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/wow.min.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:49	1832/1832	---M--	200	added ('OK')	application/javascript	date:Mon,%2004%20Nov%202019%2006:13:24%20GMT	https://labartisan.net/demo/kitton/assets/js/viewport.jquery.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/viewport.jquery.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:49	10264/10264	---M--	200	added ('OK')	application/javascript	date:Mon,%2004%20Nov%202019%2005:54:56%20GMT	https://labartisan.net/demo/kitton/assets/js/odometer.min.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/odometer.min.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:50	4045/4045	---M--	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202019%2010:31:32%20GMT	https://labartisan.net/demo/kitton/assets/js/nice-select.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/nice-select.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:51	42736/42736	---M--	200	added ('OK')	application/javascript	date:Tue,%2018%20Aug%202020%2012:32:54%20GMT	https://labartisan.net/demo/kitton/assets/js/slick.min.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/slick.min.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:51	2586/2586	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Feb%202020%2013:12:48%20GMT	https://labartisan.net/demo/kitton/assets/js/map.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/map.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:52	12448/12448	---M--	200	added ('OK')	application/javascript	date:Thu,%2024%20Feb%202022%2001:05:00%20GMT	https://labartisan.net/demo/kitton/assets/js/main.js	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/js/main.js	(from https://labartisan.net/demo/kitton/index-2.html)
23:49:56	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.eot?	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-brands-400d41d.eot	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:49:58	74508/74508	---M--	200	added ('OK')	font/woff2	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.woff2	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.woff2	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:49:59	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.eot	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.eot	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:05	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.eot	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.eot	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:05	87352/87352	---M--	200	added ('OK')	font/woff	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.woff	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.woff	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:05	129048/129048	---M--	200	added ('OK')	font/ttf	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.ttf	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.ttf	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:05	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.eot?	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-regular-400d41d.eot	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:06	13580/13580	---M--	200	added ('OK')	font/woff2	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.woff2	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.woff2	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:07	16804/16804	---M--	200	added ('OK')	font/woff	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.woff	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.woff	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:08	34092/34092	---M--	200	added ('OK')	font/ttf	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.ttf	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.ttf	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:23	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.eot	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.eot	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:24	144451/144451	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.svg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-regular-400.svg	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:26	75440/75440	---M--	200	added ('OK')	font/woff2	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.woff2	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.woff2	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:27	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.eot?	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-solid-900d41d.eot	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:29	98020/98020	---M--	200	added ('OK')	font/woff	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.woff	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.woff	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:31	689922/689922	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Aug%202019%2002:19:48%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.svg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-brands-400.svg	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:32	191832/191832	---M--	200	added ('OK')	font/ttf	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.ttf	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.ttf	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:50:32	46417/46417	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Aug%202020%2021:03:26%20GMT	https://labartisan.net/demo/kitton/assets/css/ajax-loader.gif	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/ajax-loader.gif	(from https://labartisan.net/demo/kitton/assets/css/slick-theme.css)
23:50:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2018:50:35%20GMT	https://labartisan.net/demo/kitton/assets/css/fonts/slick.eot	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/fonts/slick.eot	(from https://labartisan.net/demo/kitton/assets/css/slick-theme.css)
23:50:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2018:50:35%20GMT	https://labartisan.net/demo/kitton/assets/css/fonts/slick.eot?	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/fonts/slickd41d.eot	(from https://labartisan.net/demo/kitton/assets/css/slick-theme.css)
23:50:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2018:50:36%20GMT	https://labartisan.net/demo/kitton/assets/css/fonts/slick.woff	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/fonts/slick.woff	(from https://labartisan.net/demo/kitton/assets/css/slick-theme.css)
23:50:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2018:50:37%20GMT	https://labartisan.net/demo/kitton/assets/css/fonts/slick.ttf	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/fonts/slick.ttf	(from https://labartisan.net/demo/kitton/assets/css/slick-theme.css)
23:50:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20May%202023%2018:50:38%20GMT	https://labartisan.net/demo/kitton/assets/css/fonts/slick.svg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/fonts/slick.svg	(from https://labartisan.net/demo/kitton/assets/css/slick-theme.css)
23:50:38	12274/12274	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20May%202020%2019:32:14%20GMT	https://labartisan.net/demo/kitton/assets/css/Flaticon.eot	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/Flaticon.eot	(from https://labartisan.net/demo/kitton/assets/css/flaticon.css)
23:50:39	12274/12274	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20May%202020%2019:32:14%20GMT	https://labartisan.net/demo/kitton/assets/css/Flaticon.eot?	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/Flaticond41d.eot	(from https://labartisan.net/demo/kitton/assets/css/flaticon.css)
23:50:41	6432/6432	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20May%202020%2019:32:14%20GMT	https://labartisan.net/demo/kitton/assets/css/Flaticon.woff2	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/Flaticon.woff2	(from https://labartisan.net/demo/kitton/assets/css/flaticon.css)
23:50:42	7676/7676	---M--	200	added ('OK')	font/woff	date:Sun,%2024%20May%202020%2019:32:14%20GMT	https://labartisan.net/demo/kitton/assets/css/Flaticon.woff	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/Flaticon.woff	(from https://labartisan.net/demo/kitton/assets/css/flaticon.css)
23:50:43	12096/12096	---M--	200	added ('OK')	font/ttf	date:Sun,%2024%20May%202020%2019:32:14%20GMT	https://labartisan.net/demo/kitton/assets/css/Flaticon.ttf	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/Flaticon.ttf	(from https://labartisan.net/demo/kitton/assets/css/flaticon.css)
23:50:48	61115/61115	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Feb%202022%2018:21:34%20GMT	https://labartisan.net/demo/kitton/assets/css/Flaticon.svg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/Flaticon.svg	(from https://labartisan.net/demo/kitton/assets/css/flaticon.css)
23:50:51	195/195	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2023:56:30%20GMT	https://labartisan.net/demo/kitton/assets/css/img/facility-shape.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/img/facility-shape.png	(from https://labartisan.net/demo/kitton/assets/css/main.css)
23:50:51	893/893	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Aug%202020%2022:59:16%20GMT	https://labartisan.net/demo/kitton/assets/css/img/quote.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/img/quote.png	(from https://labartisan.net/demo/kitton/assets/css/main.css)
23:50:52	1257/1257	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Aug%202020%2023:39:14%20GMT	https://labartisan.net/demo/kitton/assets/css/img/shape1.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/img/shape1.png	(from https://labartisan.net/demo/kitton/assets/css/main.css)
23:50:53	2578/2578	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Aug%202020%2023:45:48%20GMT	https://labartisan.net/demo/kitton/assets/css/img/shadow.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/img/shadow.png	(from https://labartisan.net/demo/kitton/assets/css/main.css)
23:50:53	1257/1257	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Aug%202020%2023:39:26%20GMT	https://labartisan.net/demo/kitton/assets/css/img/shape2.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/img/shape2.png	(from https://labartisan.net/demo/kitton/assets/css/main.css)
23:50:54	1240/1240	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Aug%202020%2023:39:38%20GMT	https://labartisan.net/demo/kitton/assets/css/img/shape3.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/img/shape3.png	(from https://labartisan.net/demo/kitton/assets/css/main.css)
23:50:55	1251/1251	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Aug%202020%2023:39:50%20GMT	https://labartisan.net/demo/kitton/assets/css/img/shape4.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/img/shape4.png	(from https://labartisan.net/demo/kitton/assets/css/main.css)
23:50:55	370/370	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Aug%202020%2018:57:24%20GMT	https://labartisan.net/demo/kitton/assets/css/img/quote2.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/css/img/quote2.png	(from https://labartisan.net/demo/kitton/assets/css/main.css)
23:50:57	839388/839388	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Aug%202019%2002:19:50%20GMT	https://labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.svg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/webfonts/fa-solid-900.svg	(from https://labartisan.net/demo/kitton/assets/css/all.min.css)
23:51:02	19797/19797	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2021:55:54%20GMT	https://labartisan.net/demo/kitton/assets/images/about/icon01.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/about/icon01.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:05	243019/243019	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Jul%202020%2021:06:10%20GMT	https://labartisan.net/demo/kitton/assets/images/about/about01.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/about/about01.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:05	19549/19549	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2021:55:06%20GMT	https://labartisan.net/demo/kitton/assets/images/about/icon02.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/about/icon02.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:05	19611/19611	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2021:55:32%20GMT	https://labartisan.net/demo/kitton/assets/images/about/icon03.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/about/icon03.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:08	19512/19512	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2021:54:38%20GMT	https://labartisan.net/demo/kitton/assets/images/about/icon04.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/about/icon04.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:09	1438/1438	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2022:27:58%20GMT	https://labartisan.net/demo/kitton/assets/images/about/call.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/about/call.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:09	3124/3124	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2022:58:56%20GMT	https://labartisan.net/demo/kitton/assets/images/about/sign.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/about/sign.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:10	31369/31369	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2022:33:38%20GMT	https://labartisan.net/demo/kitton/assets/images/counter/counter1.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/counter/counter1.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:11	13059/13059	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2022:33:38%20GMT	https://labartisan.net/demo/kitton/assets/images/counter/counter2.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/counter/counter2.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:13	49915/49915	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2022:34:40%20GMT	https://labartisan.net/demo/kitton/assets/images/counter/counter3.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/counter/counter3.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:13	8146/8146	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2021:35:30%20GMT	https://labartisan.net/demo/kitton/assets/images/facilities/facility1.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/facilities/facility1.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:13	7806/7806	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2021:35:30%20GMT	https://labartisan.net/demo/kitton/assets/images/facilities/facility2.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/facilities/facility2.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:14	9957/9957	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2021:35:30%20GMT	https://labartisan.net/demo/kitton/assets/images/facilities/facility3.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/facilities/facility3.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:15	106636/106636	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2021:55:24%20GMT	https://labartisan.net/demo/kitton/assets/images/facilities/facility-bg2.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/facilities/facility-bg2.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:15	8892/8892	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2021:35:30%20GMT	https://labartisan.net/demo/kitton/assets/images/facilities/facility4.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/facilities/facility4.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:15	8666/8666	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2021:35:30%20GMT	https://labartisan.net/demo/kitton/assets/images/facilities/facility5.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/facilities/facility5.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:16	8405/8405	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jul%202020%2021:35:30%20GMT	https://labartisan.net/demo/kitton/assets/images/facilities/facility6.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/facilities/facility6.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:29	80199/80199	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2020:48:34%20GMT	https://labartisan.net/demo/kitton/assets/images/gallery/gallery2.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/gallery/gallery2.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:30	78832/78832	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2020:48:34%20GMT	https://labartisan.net/demo/kitton/assets/images/gallery/gallery1.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/gallery/gallery1.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:30	2257863/2257863	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jul%202020%2010:47:56%20GMT	https://labartisan.net/demo/kitton/assets/images/banner/banner01.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/banner/banner01.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:32	58387/58387	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2020:48:34%20GMT	https://labartisan.net/demo/kitton/assets/images/gallery/gallery3.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/gallery/gallery3.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:32	59214/59214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2020:48:34%20GMT	https://labartisan.net/demo/kitton/assets/images/gallery/gallery4.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/gallery/gallery4.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:32	63945/63945	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2020:48:34%20GMT	https://labartisan.net/demo/kitton/assets/images/gallery/gallery5.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/gallery/gallery5.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:37	70366/70366	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2020:48:34%20GMT	https://labartisan.net/demo/kitton/assets/images/gallery/gallery6.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/gallery/gallery6.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:39	533976/533976	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jul%202020%2021:15:26%20GMT	https://labartisan.net/demo/kitton/assets/images/facilities/facility-bg.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/facilities/facility-bg.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:43	196693/196693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2011:50:10%20GMT	https://labartisan.net/demo/kitton/assets/images/teacher/teacher01.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/teacher/teacher01.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:43	245901/245901	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2011:50:46%20GMT	https://labartisan.net/demo/kitton/assets/images/teacher/teacher02.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/teacher/teacher02.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:45	228411/228411	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2011:53:20%20GMT	https://labartisan.net/demo/kitton/assets/images/teacher/teacher03.jpg	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/teacher/teacher03.jpg	(from https://labartisan.net/demo/kitton/index.html)
23:51:45	25043/25043	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jul%202020%2018:25:44%20GMT	https://labartisan.net/demo/kitton/assets/images/schedule/monday.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/schedule/monday.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:45	28217/28217	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jul%202020%2018:25:44%20GMT	https://labartisan.net/demo/kitton/assets/images/schedule/tuesday.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/schedule/tuesday.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:47	32490/32490	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jul%202020%2018:25:44%20GMT	https://labartisan.net/demo/kitton/assets/images/schedule/wednesday.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/schedule/wednesday.png	(from https://labartisan.net/demo/kitton/index.html)
23:51:48	26544/26544	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jul%202020%2018:25:44%20GMT	https://labartisan.net/demo/kitton/assets/images/schedule/thursday.png	C:/Users/G'anisher/Desktop/two/two/labartisan.net/demo/kitton/assets/images/schedule/thursday.png	(from https://labartisan.net/demo/kitton/index.html)
